流水號,編號,區域,里,路街,位置,類型,方向,燈別,瓦數,isOldId,X,Y,燈桿形式,高度
890572,010165,一,後寮里,中山東路二段,後寮里中山東路二段526巷23號左邊,水泥桿,,鈉光燈,250,FALSE,274719.7813,2759789.75,自備桿,6
890574,010166,一,後寮里,龍興路,後寮里龍興路432號,鋁桿,,鈉光燈,250,FALSE,274503.2813,2759258.25,自備桿,8
890575,010167,一,後寮里,龍興路,後寮里龍興路432號右邊第一桿,鋁桿,,鈉光燈,250,FALSE,274516.5313,2759283.75,自備桿,8
890576,010168,一,後寮里,龍興路,後寮里龍興路488號左邊第二桿,鋁桿,,鈉光燈,250,FALSE,274536.0938,2759322.25,自備桿,8
890577,010169,一,後寮里,龍興路,後寮里龍興路488號左邊第一桿,鋁桿,,鈉光燈,250,FALSE,274552.9375,2759355.5,自備桿,8
890578,010170,一,後寮里,龍興路,後寮里龍興路490號,鋁桿,,鈉光燈,250,FALSE,274567.4688,2759391.5,自備桿,8
890580,010171,一,後寮里,龍興路,後寮里龍興路489巷口,水泥桿,,鈉光燈,250,FALSE,274546.4688,2759409.5,自備桿,6
890581,010172,一,後寮里,龍興路,後寮里龍興路489巷20號,水泥桿,,鈉光燈,250,FALSE,274500.0938,2759418.5,自備桿,6
890582,010173,一,後寮里,龍興路,後寮里龍興路489巷22號,水泥桿,,鈉光燈,250,FALSE,274495.9375,2759441.25,自備桿,6
890584,010174,一,後寮里,龍興路,後寮里龍興路489巷28號,水泥桿,,鈉光燈,250,FALSE,274490.4063,2759466.75,自備桿,6
890585,010175,一,後寮里,龍興路,後寮里龍興路506號,鋁桿,,鈉光燈,250,FALSE,274577.1563,2759421.25,自備桿,8
890587,010176,一,後寮里,龍興路,後寮里龍興路518巷1號,水泥桿,,鈉光燈,250,FALSE,274603.9375,2759445,自備桿,6
890588,010177,一,後寮里,龍興路,後寮里龍興路518巷11號,水泥桿,,鈉光燈,250,FALSE,274645.7188,2759443.5,自備桿,6
890589,010178,一,後寮里,龍興路,後寮里龍興路518巷16號對面,水泥桿,,鈉光燈,250,FALSE,274619.1563,2759424,自備桿,6
890590,010179,一,後寮里,龍興路,後寮里龍興路518巷16號旁三合院,水泥桿,,鈉光燈,250,FALSE,274618.4688,2759397.5,自備桿,6
890591,010180,一,後寮里,龍興路,後寮里龍興路522號,鋁桿,,鈉光燈,250,FALSE,274593.0938,2759467.25,自備桿,8
890592,010181,一,後寮里,龍興路,後寮里龍興路538號,鋁桿,,鈉光燈,250,FALSE,274601.875,2759492.25,自備桿,8
890593,010182,一,後寮里,龍興路,後寮里龍興路548巷1號,水泥桿,,鈉光燈,250,FALSE,274628.8125,2759512.25,自備桿,6
890594,010183,一,後寮里,龍興路,後寮里龍興路548巷2弄12號,水泥桿,,鈉光燈,250,FALSE,274641.7813,2759488,自備桿,6
890595,010184,一,後寮里,龍興路,後寮里龍興路548巷2弄20號,水泥桿,,鈉光燈,250,FALSE,274637.1563,2759464,自備桿,6
890596,010185,一,後寮里,龍興路,後寮里龍興路548巷13號,鋁桿,,鈉光燈,250,FALSE,274655.625,2759519.5,壁上,0
890597,010186,一,後寮里,龍興路,後寮里龍興路548巷13號,水泥桿,,鈉光燈,250,FALSE,274668.7813,2759516.25,自備桿,6
890598,010187,一,後寮里,龍興路,後寮里龍興路548巷15弄9號,水泥桿,,鈉光燈,250,FALSE,274675.4688,2759556,自備桿,6
890599,010188,一,後寮里,龍興路,後寮里龍興路548巷16號,水泥桿,,鈉光燈,250,FALSE,274690.9375,2759499,自備桿,6
890600,010189,一,後寮里,龍興路,後寮里龍興路552號,鋁桿,,鈉光燈,250,FALSE,274616.875,2759530.25,自備桿,8
890601,010190,一,後寮里,龍興路,後寮里龍興路563號,水泥桿,,鈉光燈,250,FALSE,274602.7813,2759535.75,自備桿,6
890602,010191,一,後寮里,龍興路,後寮里龍興路562號,鋁桿,,鈉光燈,250,FALSE,274627.25,2759548.5,自備桿,8
890603,010192,一,後寮里,龍興路,後寮里龍興路586號,鋁桿,,鈉光燈,250,FALSE,274648.25,2759577,自備桿,8
890604,010193,一,後寮里,龍興路,後寮里龍興路592號,水泥桿,,鈉光燈,250,FALSE,274668.75,2759596.75,自備桿,6
890605,010194,一,後寮里,龍興路,後寮里龍興路600號,水泥桿,,鈉光燈,250,FALSE,274695.3125,2759622,台電桿,10
890606,010195,一,後寮里,龍興路,後寮里龍興路591號左邊(昱帝嶺餐廳左邊),水泥桿,,鈉光燈,250,FALSE,274708.8125,2759651.75,自備桿,6
890607,010196,一,後寮里,龍興路,後寮里龍興路693號右邊(山隆加油站洗車機右邊),水泥桿,,鈉光燈,250,FALSE,274728.7188,2759670.25,自備桿,6
890608,010197,一,後寮里,龍興路,後寮里龍興路694號右邊,水泥桿,,鈉光燈,250,FALSE,274767.7188,2759689,自備桿,6
890609,010198,一,後寮里,龍興路,後寮里龍興路668巷口,水泥桿,,鈉光燈,250,FALSE,274791.4375,2759711.75,自備桿,6
890610,010199,一,後寮里,龍興路,後寮里龍興路668巷9號,水泥桿,,鈉光燈,250,FALSE,274800.6875,2759704.75,自備桿,6
890611,010200,一,後寮里,龍興路,後寮里龍興路668巷8號,水泥桿,,鈉光燈,250,FALSE,274818.9688,2759689.25,自備桿,6
890612,010201,一,後寮里,龍興路,後寮里龍興路668巷28號,水泥桿,,鈉光燈,250,FALSE,274840.0313,2759673.25,自備桿,6
890613,010202,一,後寮里,龍興路,後寮里龍興路668巷30號,水泥桿,,鈉光燈,250,FALSE,274858.6875,2759653.5,自備桿,6
890614,010203,一,後寮里,龍興路,後寮里龍興路668巷30號旁小路,水泥桿,,鈉光燈,250,FALSE,274840.75,2759618.5,自備桿,6
890615,010204,一,後寮里,龍興路,後寮里龍興路668巷38弄1號後面,水泥桿,,鈉光燈,250,FALSE,274873.3438,2759654.75,自備桿,6
890616,010205,一,後寮里,龍興路,後寮里龍興路668巷38弄3號,水泥桿,,鈉光燈,250,FALSE,274864.1563,2759635.5,自備桿,6
890617,010206,一,後寮里,龍興路,後寮里龍興路668巷38弄1-4號,水泥桿,,鈉光燈,250,FALSE,274903.6875,2759627,自備桿,6
890618,010207,一,後寮里,龍興路,後寮里龍興路668巷38弄1-10號,水泥桿,,鈉光燈,250,FALSE,274930.25,2759619,自備桿,6
890619,010208,一,後寮里,龍興路,後寮里龍興路668巷38弄7號,水泥桿,,鈉光燈,250,FALSE,274845.1875,2759598.25,自備桿,6
890620,010209,一,後寮里,龍興路,後寮里龍興路668巷38弄7-7號,水泥桿,,鈉光燈,250,FALSE,274892.625,2759581.5,自備桿,6
890621,010210,一,後寮里,龍興路,後寮里龍興路668巷38弄7-13號,水泥桿,,鈉光燈,250,FALSE,274920.4375,2759572.75,自備桿,6
890622,010211,一,後寮里,龍興路,後寮里龍興路668巷38弄11號,水泥桿,,鈉光燈,250,FALSE,274830.625,2759560.5,自備桿,6
890623,010212,一,後寮里,龍興路,後寮里龍興路668巷38弄11-10號,水泥桿,,鈉光燈,250,FALSE,274886.3125,2759540.75,自備桿,6
890624,010213,一,後寮里,龍興路,後寮里龍興路668巷38弄9-12號,水泥桿,,鈉光燈,250,FALSE,274912.5625,2759540.5,自備桿,6
890625,010214,一,後寮里,龍興路,後寮里龍興路693號後(山隆加油站後小路),水泥桿,,鈉光燈,250,FALSE,274749.375,2759733.5,自備桿,6
890626,010215,一,後寮里,龍興路,後寮里龍興路693-1號,水泥桿,,鈉光燈,250,FALSE,274731.0313,2759732,自備桿,6
890627,010216,一,後寮里,龍興路,後寮里龍興路701巷2號對面,水泥桿,,鈉光燈,250,FALSE,274776.5313,2759752.5,自備桿,8
890628,010217,一,後寮里,龍興路,後寮里龍興路701巷18號對面,水泥桿,,鈉光燈,250,FALSE,274738.9375,2759780.25,電信桿,6
890629,010218,一,後寮里,龍興路,後寮里龍興路703號左,水泥桿,,鈉光燈,250,FALSE,274803.375,2759753.75,自備桿,8
890630,010219,一,後寮里,龍興路,後寮里龍興路711號左,水泥桿,,鈉光燈,250,FALSE,274823.6875,2759781.75,自備桿,8
890631,010220,一,後寮里,龍興路,後寮里龍興路700巷2號,,,,250,FALSE,274852.4688,2759783.5,自備桿,6
890632,010221,一,後寮里,龍興路,後寮里龍興路719號,水泥桿,,鈉光燈,250,FALSE,274828.875,2759809.5,自備桿,6
890633,010222,一,後寮里,龍興路,後寮里龍興路717巷2號左,水泥桿,,鈉光燈,250,FALSE,274811.4375,2759822,自備桿,8
890634,010223,一,後寮里,龍興路,後寮里龍興路717巷16號對面,水泥桿,,鈉光燈,250,FALSE,274761.1875,2759855,自備桿,8
890635,010224,一,後寮里,龍興路,後寮里龍興路723號左,水泥桿,,鈉光燈,250,FALSE,274854.75,2759828.75,自備桿,8
890636,010225,一,後寮里,龍興路,後寮里龍興路716號對面,水泥桿,,鈉光燈,250,FALSE,274870.0938,2759850.75,自備桿,8
890637,010226,一,後寮里,中山東路二段,後寮里中山東路二段547號對面,金屬桿鍍鋅,,鈉光燈,250,FALSE,274856.875,2759872.5,自備桿,8
890638,010227,一,後寮里,中山東路三段,後寮里中山東路三段19號對面,水泥桿,,鈉光燈,250,FALSE,274925.5313,2759813,台電桿,6
890639,010228,一,後寮里,龍安街,後寮里龍安街16巷17號,水泥桿,,鈉光燈,250,FALSE,274901.4688,2759798.75,自備桿,6
890640,010229,一,後寮里,龍華街,後寮里龍華街10號左對面,水泥桿,,鈉光燈,250,FALSE,274871.25,2759769,自備桿,6
890641,010230,一,後寮里,龍安街,後寮里龍安街22巷15號,水泥桿,,鈉光燈,250,FALSE,274832.3438,2759732.5,自備桿,6
890642,010231,一,後寮里,中山東路三段,後寮里中山東路三段37號對面,水泥桿,,鈉光燈,250,FALSE,274962.5625,2759775.75,台電桿,10
890643,010232,一,後寮里,中山東路三段,後寮里中山東路三段40號旁,水泥桿,,鈉光燈,250,FALSE,274951.0313,2759765.5,自備桿,6
890644,010233,一,後寮里,龍安街,後寮里龍安街16巷8號,水泥桿,,鈉光燈,250,FALSE,274919,2759779.75,自備桿,6
890645,010234,一,後寮里,龍安街,後寮里龍安街23巷7號,水泥桿,,鈉光燈,250,FALSE,274958.9063,2759735.25,自備桿,6
890646,010235,一,後寮里,龍安街,後寮里龍安街23巷2號,水泥桿,,鈉光燈,250,FALSE,274936.7188,2759752.25,自備桿,6
890647,010236,一,後寮里,龍安街,後寮里龍安街25巷1號,水泥桿,,鈉光燈,250,FALSE,274902.9375,2759733,自備桿,6
890648,010237,一,後寮里,龍安街,後寮里龍安街25巷11號,水泥桿,,鈉光燈,250,FALSE,274924.25,2759720.5,自備桿,6
890649,010238,一,後寮里,龍安街,後寮里龍安街20巷1號,水泥桿,,鈉光燈,250,FALSE,274886.8438,2759719,自備桿,6
890650,010239,一,後寮里,龍安街,後寮里龍安街20巷5號,水泥桿,,鈉光燈,250,FALSE,274873.6563,2759733.75,自備桿,6
890651,010240,一,後寮里,龍安街,後寮里龍安街20巷13號,水泥桿,,鈉光燈,250,FALSE,274854.5625,2759743.25,台電桿,10
890652,010241,一,後寮里,龍安街,後寮里龍安街35巷9號,水泥桿,,鈉光燈,250,FALSE,274927.8125,2759668.5,電信桿,8
890653,010242,一,後寮里,龍安街,後寮里龍安街35巷16號,水泥桿,,鈉光燈,250,FALSE,274907.3125,2759652.5,自備桿,6
890654,010243,一,後寮里,龍安街,後寮里龍安街22巷1號,水泥桿,,鈉光燈,250,FALSE,274862.6875,2759695.25,自備桿,6
890655,010244,一,後寮里,龍安街,後寮里龍安街22巷5號,水泥桿,,鈉光燈,250,FALSE,274853.5625,2759710.5,自備桿,6
890656,010245,一,後寮里,龍安街,後寮里龍安街45巷12號,水泥桿,,鈉光燈,250,FALSE,274892.6875,2759665,自備桿,6
890657,010246,一,後寮里,中山東路三段,後寮里中山東路三段50巷口,水泥桿,,鈉光燈,250,FALSE,274984.9063,2759752,台電桿,10
890658,010247,一,後寮里,中山東路三段,後寮里中山東路三段50巷6號,水泥桿,,鈉光燈,250,FALSE,274974.25,2759744,台電桿,10
890659,010248,一,後寮里,中山東路三段,後寮里中山東路三段50巷16號,水泥桿,,鈉光燈,250,FALSE,274968.4063,2759720.5,台電桿,10
890660,010249,一,後寮里,中山東路三段,後寮里中山東路三段50巷28弄1號,水泥桿,,鈉光燈,250,FALSE,274956.8438,2759686.75,自備桿,6
99721018,010249-1,一,後寮里,中山東路三段,後寮里中山東路三段50巷28弄1號,水泥桿,,鈉光燈,250,FALSE,274956.8438,2759686.75,自備桿,6
890661,010250,一,後寮里,中山東路三段,後寮里中山東路三段50巷40弄2號,水泥桿,,鈉光燈,250,FALSE,274948.2813,2759662.25,自備桿,6
890662,010251,一,後寮里,中山東路三段,後寮里中山東路三段50巷52號,水泥桿,,鈉光燈,250,FALSE,274940.9688,2759633,自備桿,6
890663,010252,一,後寮里,中山東路三段,後寮里中山東路三段50巷66號,水泥桿,,鈉光燈,250,FALSE,274932.9063,2759574.25,自備桿,6
890664,010253,一,後寮里,中山東路三段,後寮里中山東路三段70號,水泥桿,,鈉光燈,250,FALSE,275019.9688,2759699,台電桿,10
890665,010254,一,後寮里,中山東路三段,後寮里中山東路三段82號,水泥桿,,鈉光燈,250,FALSE,275034.9688,2759679.5,台電桿,10
890666,010255,一,後寮里,中山東路三段,後寮里中山東路三段102巷口,水泥桿,,鈉光燈,250,FALSE,275048.125,2759652,自備桿,6
890667,010256,一,後寮里,中山東路三段,後寮里中山東路三段102巷11號,水泥桿,,鈉光燈,250,FALSE,275033.875,2759641.75,自備桿,6
890668,010257,一,後寮里,中山東路三段,後寮里中山東路三段102巷17號,水泥桿,,鈉光燈,250,FALSE,275000.5938,2759616.25,自備桿,6
890669,010258,一,後寮里,中山東路三段,後寮里中山東路三段108號,水泥桿,,鈉光燈,250,FALSE,275067.875,2759637.5,自備桿,6
890670,010259,一,後寮里,中山東路三段,後寮里中山東路三段143號對面,水泥桿,,鈉光燈,250,FALSE,275138.5313,2759555.5,自備桿,6
890671,010260,一,後寮里,中山東路三段,後寮里中山東路三段172號,水泥桿,,鈉光燈,250,FALSE,275173.9063,2759511.5,台電桿,10
890672,010261,一,後寮里,中山東路三段,後寮里中山東路三段192號,水泥桿,,鈉光燈,250,FALSE,275206.125,2759473,自備桿,6
890673,010262,一,後寮里,中山東路三段,後寮里中山東路三段114號,金屬桿鍍鋅,,鈉光燈,250,FALSE,275076.6563,2759624.25,自備桿,6
890674,010263,一,後寮里,龍慈路,後寮里龍慈路1號對面,金屬桿鍍鋅,,鈉光燈,250,FALSE,275074.8125,2759608.75,自備桿,6
890675,010264,一,後寮里,龍慈路,後寮里龍慈路12號右前方,金屬桿鍍鋅,,鈉光燈,250,FALSE,275061.0625,2759601.25,自備桿,6
890676,010265,一,後寮里,龍慈路,後寮里龍慈路14號前,金屬桿鍍鋅,,鈉光燈,250,FALSE,275040.5,2759589.75,自備桿,6
890677,010266,一,後寮里,龍慈路,後寮里龍慈路18號前,金屬桿鍍鋅,,鈉光燈,250,FALSE,275027.6563,2759579,自備桿,6
890678,010267,一,後寮里,龍慈路,後寮里龍慈路22號,金屬桿鍍鋅,,鈉光燈,250,FALSE,275013.3438,2759569.25,自備桿,6
890679,010268,一,後寮里,龍慈路,後寮里龍慈路22號右邊第一桿,金屬桿鍍鋅,,鈉光燈,250,FALSE,274995.75,2759555,自備桿,6
890680,010269,一,後寮里,龍慈路,後寮里龍慈路22號右邊第二桿,金屬桿鍍鋅,,鈉光燈,250,FALSE,274980.3438,2759541.75,自備桿,6
890681,010270,一,後寮里,龍慈路,後寮里龍慈路22號右邊第三桿,金屬桿鍍鋅,,鈉光燈,250,FALSE,274962.6875,2759524.25,自備桿,6
890682,010271,一,後寮里,龍慈路,後寮里龍慈路22號右邊第四桿,金屬桿鍍鋅,,鈉光燈,250,FALSE,274950.0625,2759510,自備桿,6
890683,010272,一,後寮里,龍慈路,後寮里龍慈路22號右邊第五桿,金屬桿鍍鋅,,鈉光燈,250,FALSE,274940.625,2759499.75,自備桿,10
890684,010273,一,後寮里,龍慈路,後寮里龍慈路22號右邊第六桿,金屬桿鍍鋅,,鈉光燈,250,FALSE,274929.5313,2759488.75,自備桿,6
890685,010274,一,後寮里,龍慈路,後寮里龍慈路22號右邊第七桿,金屬桿鍍鋅,,鈉光燈,250,FALSE,274911.4688,2759468.75,自備桿,6
890686,010275,一,後寮里,龍慈路,後寮里龍慈路22號右邊第八桿,金屬桿鍍鋅,,鈉光燈,250,FALSE,274893.2813,2759449.25,自備桿,6
890687,010276,一,後寮里,龍慈路,後寮里龍慈路22號右邊第九桿,金屬桿鍍鋅,,鈉光燈,250,FALSE,274879.0938,2759435.75,自備桿,6
890688,010277,一,後寮里,龍慈路,後寮里龍慈路22號右邊第十桿,金屬桿鍍鋅,,鈉光燈,250,FALSE,274865.9688,2759424,自備桿,6
890689,010278,一,後寮里,龍慈路,後寮里龍慈路126號左邊,金屬桿鍍鋅,,鈉光燈,250,FALSE,274847.5313,2759407,自備桿,6
890690,010279,一,後寮里,龍慈路,後寮里龍慈路126號左邊後面,水泥桿,,鈉光燈,250,FALSE,274829.5,2759409.75,自備桿,6
890691,010280,一,後寮里,龍慈路,後寮里龍慈路118巷22號左邊,水泥桿,,鈉光燈,250,FALSE,274785.9688,2759407.25,自備桿,6
890692,010281,一,後寮里,龍慈路,後寮里龍慈路118巷22號對面,水泥桿,,鈉光燈,250,FALSE,274779.625,2759403.5,自備桿,6
890693,010282,一,後寮里,龍慈路,後寮里龍慈路118巷22號右前方,水泥桿,,鈉光燈,250,FALSE,274770.6563,2759435.5,自備桿,6
890694,010283,一,後寮里,龍慈路,後寮里龍慈路126號,金屬桿鍍鋅,,鈉光燈,250,FALSE,274828.7813,2759388,自備桿,6
890695,010284,一,後寮里,龍慈路,後寮里龍慈路126號右邊第一桿,金屬桿鍍鋅,,鈉光燈,250,FALSE,274811.3438,2759373.75,自備桿,6
890696,010285,一,後寮里,龍慈路,後寮里龍慈路126號右邊第二桿,金屬桿鍍鋅,,鈉光燈,250,FALSE,274795.875,2759360.5,自備桿,6
890697,010286,一,後寮里,龍慈路,後寮里龍慈路126號右邊第三桿,金屬桿鍍鋅,,鈉光燈,250,FALSE,274778.75,2759344.25,自備桿,6
